Znumber,rank_id,confidence,center_distance,file,mol_pred_loaded,sanitization,all_atoms_connected,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,double_bond_flatness,internal_energy,all_pass
Z1511483974,2,0.51,1.5529610894024706,results_fda/Z1511483974_cyes/rank2_confidence-0.51.sdf,1,1,1,1,1,1,1,1,1,1
Z1511483974,3,0.69,1.599847507225693,results_fda/Z1511483974_cyes/rank3_confidence-0.69.sdf,1,1,1,1,1,1,1,1,1,1
Z1511483974,4,0.74,1.3944154298644404,results_fda/Z1511483974_cyes/rank4_confidence-0.74.sdf,1,1,1,1,1,1,1,1,1,1
Z1511483974,5,0.86,1.2938533406255337,results_fda/Z1511483974_cyes/rank5_confidence-0.86.sdf,1,1,1,1,1,1,1,1,1,1
Z1511483974,6,0.87,2.048102898617805,results_fda/Z1511483974_cyes/rank6_confidence-0.87.sdf,1,1,1,1,1,1,1,1,1,1
Z1511483974,7,0.93,1.7710457937069592,results_fda/Z1511483974_cyes/rank7_confidence-0.93.sdf,1,1,1,1,1,1,1,1,1,1
Z1511483974,8,1.69,0.9836086315028252,results_fda/Z1511483974_cyes/rank8_confidence-1.69.sdf,1,1,1,1,1,1,1,1,1,1
Z1511483974,9,1.82,1.609344676447399,results_fda/Z1511483974_cyes/rank9_confidence-1.82.sdf,1,1,1,1,1,1,1,1,1,1
Z1511483977,1,0.58,2.9897815837559767,results_fda/Z1511483977_cyes/rank1_confidence-0.58.sdf,1,1,1,1,1,1,1,1,1,1
Z1511483977,2,0.62,2.713142457714342,results_fda/Z1511483977_cyes/rank2_confidence-0.62.sdf,1,1,1,1,1,1,1,1,1,1
Z1511483977,3,0.64,2.4270470670510527,results_fda/Z1511483977_cyes/rank3_confidence-0.64.sdf,1,1,1,1,1,1,1,1,1,1
Z1511483977,4,0.68,2.4499188006570494,results_fda/Z1511483977_cyes/rank4_confidence-0.68.sdf,1,1,1,1,1,1,1,1,1,1
Z1511483977,5,0.73,2.7433356152206403,results_fda/Z1511483977_cyes/rank5_confidence-0.73.sdf,1,1,1,1,1,1,1,1,1,1
Z1511483977,6,0.8,3.0741120200076617,results_fda/Z1511483977_cyes/rank6_confidence-0.80.sdf,1,1,1,1,1,1,1,1,1,1
Z1511483977,7,0.92,3.0605507342138383,results_fda/Z1511483977_cyes/rank7_confidence-0.92.sdf,1,1,1,1,1,1,1,1,1,1
Z1511483977,8,1.18,2.5062475037876,results_fda/Z1511483977_cyes/rank8_confidence-1.18.sdf,1,1,1,1,1,1,1,1,1,1
Z1511483977,9,1.63,1.8441202559759504,results_fda/Z1511483977_cyes/rank9_confidence-1.63.sdf,1,1,1,1,1,1,1,1,1,1
Z1511495258,10,3.66,1.613577827058602,results_fda/Z1511495258_cyes/rank10_confidence-3.66.sdf,1,1,1,1,1,1,1,1,0,0
Z1511495258,1,0.92,1.3478247017576557,results_fda/Z1511495258_cyes/rank1_confidence-0.92.sdf,1,1,1,1,1,1,1,1,1,1
Z1511495258,2,0.94,1.2563223376425203,results_fda/Z1511495258_cyes/rank2_confidence-0.94.sdf,1,1,1,1,1,1,1,1,1,1
Z1511495258,3,1.21,1.3667172327653674,results_fda/Z1511495258_cyes/rank3_confidence-1.21.sdf,1,1,1,1,1,1,1,1,1,1
Z1511495258,4,1.59,1.9519887091481456,results_fda/Z1511495258_cyes/rank4_confidence-1.59.sdf,1,1,1,1,1,1,1,1,1,1
Z1511495258,5,1.65,1.3713066792220865,results_fda/Z1511495258_cyes/rank5_confidence-1.65.sdf,1,1,1,1,1,1,1,1,1,1
Z1511495258,6,1.74,1.6410090859082835,results_fda/Z1511495258_cyes/rank6_confidence-1.74.sdf,1,1,1,1,1,1,1,1,1,1
Z1511495258,7,1.9,1.769492584177056,results_fda/Z1511495258_cyes/rank7_confidence-1.90.sdf,1,1,1,1,1,1,1,1,1,1
Z1511495258,8,3.42,1.6235486223629272,results_fda/Z1511495258_cyes/rank8_confidence-3.42.sdf,1,1,1,1,1,1,1,1,0,0
Z1511495258,9,3.45,1.1916028846057565,results_fda/Z1511495258_cyes/rank9_confidence-3.45.sdf,1,1,1,1,1,0,1,1,0,0
Z1511499171,10,0.67,1.185227044296104,results_fda/Z1511499171_cyes/rank10_confidence-0.67.sdf,1,1,1,1,1,1,1,1,1,1
Z1511499171,1,0.57,1.207223771508831,results_fda/Z1511499171_cyes/rank1_confidence-0.57.sdf,1,1,1,1,1,1,1,1,1,1
Z1511499171,2,0.58,1.1735772935936746,results_fda/Z1511499171_cyes/rank2_confidence-0.58.sdf,1,1,1,1,1,1,1,1,1,1
Z1511499171,3,0.61,1.1730088717047962,results_fda/Z1511499171_cyes/rank3_confidence-0.61.sdf,1,1,1,1,1,1,1,1,1,1
Z1511499171,4,0.61,1.1950581558148914,results_fda/Z1511499171_cyes/rank4_confidence-0.61.sdf,1,1,1,1,1,1,1,1,1,1
Z1511499171,5,0.61,1.210490660020702,results_fda/Z1511499171_cyes/rank5_confidence-0.61.sdf,1,1,1,1,1,1,1,1,1,1
Z1511499171,6,0.62,1.2159251152842483,results_fda/Z1511499171_cyes/rank6_confidence-0.62.sdf,1,1,1,1,1,1,1,1,1,1
Z1511499171,7,0.62,1.1616764310563,results_fda/Z1511499171_cyes/rank7_confidence-0.62.sdf,1,1,1,1,1,1,1,1,1,1
Z1511499171,8,0.62,1.1935184792820848,results_fda/Z1511499171_cyes/rank8_confidence-0.62.sdf,1,1,1,1,1,1,1,1,1,1
Z1511499171,9,0.65,1.2160797536968044,results_fda/Z1511499171_cyes/rank9_confidence-0.65.sdf,1,1,1,1,1,1,1,1,1,1
Z1514053266,1,0.9,0.6383439950370544,results_fda/Z1514053266_cyes/rank1_confidence-0.90.sdf,1,1,1,1,1,1,1,1,1,1
Z1514053266,2,1.82,7.923213193601029,results_fda/Z1514053266_cyes/rank2_confidence-1.82.sdf,1,1,1,1,1,1,1,1,1,1
Z1514053266,3,1.88,7.460089425280535,results_fda/Z1514053266_cyes/rank3_confidence-1.88.sdf,1,1,1,1,1,1,1,1,1,1
Z1514053266,4,2.26,5.984582785623118,results_fda/Z1514053266_cyes/rank4_confidence-2.26.sdf,1,1,1,1,1,1,1,1,1,1
Z1514053266,5,2.46,6.957181221355014,results_fda/Z1514053266_cyes/rank5_confidence-2.46.sdf,1,1,1,1,1,1,1,1,1,1
Z1514053266,6,2.66,7.00649447886319,results_fda/Z1514053266_cyes/rank6_confidence-2.66.sdf,1,1,1,1,1,1,1,1,1,1
Z1514053266,7,2.8,5.822955663135338,results_fda/Z1514053266_cyes/rank7_confidence-2.80.sdf,1,1,1,1,1,1,1,1,1,1
Z1514053266,8,3.38,5.419861934163963,results_fda/Z1514053266_cyes/rank8_confidence-3.38.sdf,1,1,1,1,1,1,1,1,1,1
Z1514053266,9,4.03,6.145581210268533,results_fda/Z1514053266_cyes/rank9_confidence-4.03.sdf,1,1,1,1,1,1,1,1,1,1
Z1514087129,10,1.47,0.7739068146060605,results_fda/Z1514087129_cyes/rank10_confidence-1.47.sdf,1,1,1,1,1,1,1,1,1,1
Z1514087129,1,0.18,3.5936913162213946,results_fda/Z1514087129_cyes/rank1_confidence0.18.sdf,1,1,1,1,1,1,1,1,1,1
Z1514087129,2,0.16,3.636609657851473,results_fda/Z1514087129_cyes/rank2_confidence0.16.sdf,1,1,1,1,1,1,1,1,1,1
Z1514087129,3,0.15,3.729269112325886,results_fda/Z1514087129_cyes/rank3_confidence0.15.sdf,1,1,1,1,1,1,1,1,1,1
Z1514087129,4,0.15,3.660640504950695,results_fda/Z1514087129_cyes/rank4_confidence0.15.sdf,1,1,1,1,1,1,1,1,1,1
Z1514087129,5,0.15,3.616346519202592,results_fda/Z1514087129_cyes/rank5_confidence0.15.sdf,1,1,1,1,1,1,1,1,1,1
Z1514087129,6,0.13,3.641069951388869,results_fda/Z1514087129_cyes/rank6_confidence0.13.sdf,1,1,1,1,1,1,1,1,1,1
Z1514087129,7,0.13,3.6028017785321107,results_fda/Z1514087129_cyes/rank7_confidence0.13.sdf,1,1,1,1,1,1,1,1,1,1
Z1514087129,8,0.1,3.6828032914037103,results_fda/Z1514087129_cyes/rank8_confidence0.10.sdf,1,1,1,1,1,1,1,1,1,1
Z1514087129,9,0.04,3.762841913341793,results_fda/Z1514087129_cyes/rank9_confidence0.04.sdf,1,1,1,1,1,1,1,1,1,1
Z1515376764,10,4.51,4.557113868229102,results_fda/Z1515376764_cyes/rank10_confidence-4.51.sdf,1,1,1,1,1,0,1,1,0,0
Z1515376764,1,2.7,44.56759311924642,results_fda/Z1515376764_cyes/rank1_confidence-2.70.sdf,1,1,1,1,1,0,1,1,0,0
Z1515376764,2,2.83,44.55404364293649,results_fda/Z1515376764_cyes/rank2_confidence-2.83.sdf,1,1,1,1,1,0,1,1,0,0
Z1515376764,3,3.25,2.4684441585980936,results_fda/Z1515376764_cyes/rank3_confidence-3.25.sdf,1,1,1,1,1,1,1,1,1,1
Z1515376764,4,3.29,45.3282854939778,results_fda/Z1515376764_cyes/rank4_confidence-3.29.sdf,1,1,1,1,1,0,1,1,0,0
Z1515376764,5,3.34,2.568413448443077,results_fda/Z1515376764_cyes/rank5_confidence-3.34.sdf,1,1,1,1,1,1,1,1,1,1
Z1515376764,6,3.42,44.17581138697013,results_fda/Z1515376764_cyes/rank6_confidence-3.42.sdf,1,1,1,1,1,1,1,1,0,0
Z1515376764,7,3.52,2.483418789539042,results_fda/Z1515376764_cyes/rank7_confidence-3.52.sdf,1,1,1,1,1,1,1,1,1,1
Z1515376764,8,3.82,2.901219386826211,results_fda/Z1515376764_cyes/rank8_confidence-3.82.sdf,1,1,1,1,1,1,1,1,1,1
Z1515376764,9,4.06,31.901878261417316,results_fda/Z1515376764_cyes/rank9_confidence-4.06.sdf,1,1,1,1,1,0,1,1,0,0
Z1515376765,10,3.78,8.510028052356889,results_fda/Z1515376765_cyes/rank10_confidence-3.78.sdf,1,1,1,1,1,1,1,1,1,1
Z1515376765,1,1.24,1.2365073772878414,results_fda/Z1515376765_cyes/rank1_confidence-1.24.sdf,1,1,1,1,1,1,1,1,1,1
Z1515376765,2,1.29,1.030912704651122,results_fda/Z1515376765_cyes/rank2_confidence-1.29.sdf,1,1,1,1,1,1,1,1,1,1
Z1515376765,3,2.19,5.129358898931997,results_fda/Z1515376765_cyes/rank3_confidence-2.19.sdf,1,1,1,1,1,1,1,1,1,1
Z1515376765,4,2.21,5.0094381869912405,results_fda/Z1515376765_cyes/rank4_confidence-2.21.sdf,1,1,1,1,1,1,1,1,1,1
Z1515376765,5,2.27,5.282201752077442,results_fda/Z1515376765_cyes/rank5_confidence-2.27.sdf,1,1,1,1,1,1,1,1,1,1
Z1515376765,6,3.16,6.722494370642001,results_fda/Z1515376765_cyes/rank6_confidence-3.16.sdf,1,1,1,1,1,1,1,1,1,1
Z1515376765,7,3.23,42.47456784526023,results_fda/Z1515376765_cyes/rank7_confidence-3.23.sdf,1,1,1,1,1,1,1,1,1,1
Z1515376765,8,3.36,42.66934781075452,results_fda/Z1515376765_cyes/rank8_confidence-3.36.sdf,1,1,1,1,1,1,1,1,1,1
Z1515376765,9,3.69,42.98150184157897,results_fda/Z1515376765_cyes/rank9_confidence-3.69.sdf,1,1,1,1,1,1,1,1,1,1
Z1515381509,10,4.95,42.85893187649841,results_fda/Z1515381509_cyes/rank10_confidence-4.95.sdf,1,1,1,1,1,1,1,1,1,1
Z1515381509,1,2.09,3.075489265788082,results_fda/Z1515381509_cyes/rank1_confidence-2.09.sdf,1,1,1,1,1,1,1,1,1,1
Z1515381509,2,2.52,7.973054327553934,results_fda/Z1515381509_cyes/rank2_confidence-2.52.sdf,1,1,1,1,1,1,1,1,1,1
Z1515381509,3,2.56,5.045329696380636,results_fda/Z1515381509_cyes/rank3_confidence-2.56.sdf,1,1,1,1,1,1,1,1,1,1
Z1515381509,4,2.9,8.23590420158163,results_fda/Z1515381509_cyes/rank4_confidence-2.90.sdf,1,1,1,1,1,1,1,1,1,1
Z1515381509,5,2.91,8.558890538012736,results_fda/Z1515381509_cyes/rank5_confidence-2.91.sdf,1,1,1,1,1,1,1,1,1,1
Z1515381509,6,3.86,42.4997465756897,results_fda/Z1515381509_cyes/rank6_confidence-3.86.sdf,1,1,1,1,1,1,1,1,1,1
Z1515381509,7,3.97,8.854200361600064,results_fda/Z1515381509_cyes/rank7_confidence-3.97.sdf,1,1,1,1,1,1,1,1,1,1
Z1515381509,8,4.22,4.694385087163585,results_fda/Z1515381509_cyes/rank8_confidence-4.22.sdf,1,1,1,1,1,1,1,1,1,1
Z1515381509,9,4.48,7.7615042086939,results_fda/Z1515381509_cyes/rank9_confidence-4.48.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383337,10,3.73,44.22122040161465,results_fda/Z1515383337_cyes/rank10_confidence-3.73.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383337,1,0.61,0.9824488165524788,results_fda/Z1515383337_cyes/rank1_confidence-0.61.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383337,2,1.14,1.5759282438018012,results_fda/Z1515383337_cyes/rank2_confidence-1.14.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383337,3,1.18,3.1150579375527543,results_fda/Z1515383337_cyes/rank3_confidence-1.18.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383337,4,1.26,0.3675006573391108,results_fda/Z1515383337_cyes/rank4_confidence-1.26.sdf,1,1,1,1,1,0,1,1,0,0
Z1515383337,5,1.56,4.907256713504737,results_fda/Z1515383337_cyes/rank5_confidence-1.56.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383337,6,1.98,0.5572865913186338,results_fda/Z1515383337_cyes/rank6_confidence-1.98.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383337,7,2.07,4.562665775667774,results_fda/Z1515383337_cyes/rank7_confidence-2.07.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383337,8,2.49,48.86370816787433,results_fda/Z1515383337_cyes/rank8_confidence-2.49.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383337,9,2.73,41.12163262830991,results_fda/Z1515383337_cyes/rank9_confidence-2.73.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383338,10,3.95,3.285246934951247,results_fda/Z1515383338_cyes/rank10_confidence-3.95.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383338,1,1.49,2.9722669099800223,results_fda/Z1515383338_cyes/rank1_confidence-1.49.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383338,2,1.66,3.792917373935059,results_fda/Z1515383338_cyes/rank2_confidence-1.66.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383338,3,1.71,4.164136993174857,results_fda/Z1515383338_cyes/rank3_confidence-1.71.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383338,4,2.11,3.7215547870815353,results_fda/Z1515383338_cyes/rank4_confidence-2.11.sdf,1,1,1,1,1,0,1,1,1,0
Z1515383338,5,2.26,4.429121713325427,results_fda/Z1515383338_cyes/rank5_confidence-2.26.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383338,6,2.34,5.1770354902666735,results_fda/Z1515383338_cyes/rank6_confidence-2.34.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383338,7,2.4,3.5815699857655883,results_fda/Z1515383338_cyes/rank7_confidence-2.40.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383338,8,2.42,1.8756836373073955,results_fda/Z1515383338_cyes/rank8_confidence-2.42.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383338,9,3.94,3.270511510489761,results_fda/Z1515383338_cyes/rank9_confidence-3.94.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383340,10,0.64,1.4343736159046396,results_fda/Z1515383340_cyes/rank10_confidence-0.64.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383340,1,0.5,1.262663900719719,results_fda/Z1515383340_cyes/rank1_confidence-0.50.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383340,2,0.52,1.1778363839257031,results_fda/Z1515383340_cyes/rank2_confidence-0.52.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383340,3,0.53,1.293740535781997,results_fda/Z1515383340_cyes/rank3_confidence-0.53.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383340,4,0.53,1.2178905388735493,results_fda/Z1515383340_cyes/rank4_confidence-0.53.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383340,5,0.54,1.371848262765712,results_fda/Z1515383340_cyes/rank5_confidence-0.54.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383340,6,0.57,1.218248495117177,results_fda/Z1515383340_cyes/rank6_confidence-0.57.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383340,7,0.57,1.2782446967002892,results_fda/Z1515383340_cyes/rank7_confidence-0.57.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383340,8,0.57,1.2229380981302074,results_fda/Z1515383340_cyes/rank8_confidence-0.57.sdf,1,1,1,1,1,1,1,1,1,1
Z1515383340,9,0.62,1.2350956641394095,results_fda/Z1515383340_cyes/rank9_confidence-0.62.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385071,10,1.48,1.2510034445053508,results_fda/Z1515385071_cyes/rank10_confidence-1.48.sdf,1,1,1,1,1,1,1,1,0,0
Z1515385071,1,0.81,1.4661029580804408,results_fda/Z1515385071_cyes/rank1_confidence-0.81.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385071,2,0.82,1.7287663788226488,results_fda/Z1515385071_cyes/rank2_confidence-0.82.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385071,3,0.86,1.1615059494510678,results_fda/Z1515385071_cyes/rank3_confidence-0.86.sdf,1,1,1,1,1,1,1,1,0,0
Z1515385071,4,0.9,1.19279579617522,results_fda/Z1515385071_cyes/rank4_confidence-0.90.sdf,1,1,1,1,1,1,1,1,0,0
Z1515385071,5,1.02,1.7158881604556029,results_fda/Z1515385071_cyes/rank5_confidence-1.02.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385071,6,1.06,1.2938869639575938,results_fda/Z1515385071_cyes/rank6_confidence-1.06.sdf,1,1,1,1,1,1,1,1,0,0
Z1515385071,7,1.28,1.310196099693734,results_fda/Z1515385071_cyes/rank7_confidence-1.28.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385071,8,1.38,2.228604191600007,results_fda/Z1515385071_cyes/rank8_confidence-1.38.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385071,9,1.48,1.8778058631356,results_fda/Z1515385071_cyes/rank9_confidence-1.48.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385074,1,0.41,2.1541523840823333,results_fda/Z1515385074_cyes/rank1_confidence0.41.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385074,2,0.06,1.6899028613298066,results_fda/Z1515385074_cyes/rank2_confidence0.06.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385074,3,0.27,1.3075719503481955,results_fda/Z1515385074_cyes/rank3_confidence-0.27.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385074,4,0.28,0.8132957094654161,results_fda/Z1515385074_cyes/rank4_confidence-0.28.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385074,5,0.55,1.5129455027186354,results_fda/Z1515385074_cyes/rank5_confidence-0.55.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385074,6,0.58,1.5534104234863957,results_fda/Z1515385074_cyes/rank6_confidence-0.58.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385074,7,0.6,1.5718292470132806,results_fda/Z1515385074_cyes/rank7_confidence-0.60.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385074,8,0.63,1.6101961870591313,results_fda/Z1515385074_cyes/rank8_confidence-0.63.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385074,9,0.8,1.598671297183395,results_fda/Z1515385074_cyes/rank9_confidence-0.80.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385075,10,4.24,43.42220015798656,results_fda/Z1515385075_cyes/rank10_confidence-4.24.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385075,1,0.1,0.5971225434098816,results_fda/Z1515385075_cyes/rank1_confidence-0.10.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385075,2,0.19,0.7515802659474836,results_fda/Z1515385075_cyes/rank2_confidence-0.19.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385075,3,0.2,0.9960766671170428,results_fda/Z1515385075_cyes/rank3_confidence-0.20.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385075,4,0.22,0.9803261878291863,results_fda/Z1515385075_cyes/rank4_confidence-0.22.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385075,5,0.27,0.7379397221194269,results_fda/Z1515385075_cyes/rank5_confidence-0.27.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385075,6,0.28,0.6226207377452129,results_fda/Z1515385075_cyes/rank6_confidence-0.28.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385075,7,1.1,2.73808664986019,results_fda/Z1515385075_cyes/rank7_confidence-1.10.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385075,8,2.67,42.81983649666318,results_fda/Z1515385075_cyes/rank8_confidence-2.67.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385075,9,3.75,44.21808181435794,results_fda/Z1515385075_cyes/rank9_confidence-3.75.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385076,10,5.22,44.83603624785832,results_fda/Z1515385076_cyes/rank10_confidence-5.22.sdf,1,1,1,1,1,1,1,1,0,0
Z1515385076,1,1.79,3.343239976249379,results_fda/Z1515385076_cyes/rank1_confidence-1.79.sdf,1,1,1,1,1,0,1,1,0,0
Z1515385076,2,2.18,3.296705960683964,results_fda/Z1515385076_cyes/rank2_confidence-2.18.sdf,1,1,1,1,1,0,1,1,0,0
Z1515385076,3,3.44,4.052000896926862,results_fda/Z1515385076_cyes/rank3_confidence-3.44.sdf,1,1,1,1,1,0,1,1,0,0
Z1515385076,4,3.84,4.933214069842943,results_fda/Z1515385076_cyes/rank4_confidence-3.84.sdf,1,1,1,1,1,0,1,1,0,0
Z1515385076,5,3.95,4.520114025946633,results_fda/Z1515385076_cyes/rank5_confidence-3.95.sdf,1,1,1,1,1,0,1,1,0,0
Z1515385076,6,4.11,4.380312426306545,results_fda/Z1515385076_cyes/rank6_confidence-4.11.sdf,1,1,1,1,1,0,1,1,0,0
Z1515385076,7,4.13,43.49078840147945,results_fda/Z1515385076_cyes/rank7_confidence-4.13.sdf,1,1,1,1,1,1,1,1,0,0
Z1515385076,8,4.62,45.543414499101,results_fda/Z1515385076_cyes/rank8_confidence-4.62.sdf,1,1,1,1,1,1,1,1,0,0
Z1515385076,9,5.1,44.90479628142069,results_fda/Z1515385076_cyes/rank9_confidence-5.10.sdf,1,1,1,1,1,1,1,1,0,0
Z1515385077,10,1.76,1.157781685928322,results_fda/Z1515385077_cyes/rank10_confidence-1.76.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385077,1,0.42,0.9059192601017868,results_fda/Z1515385077_cyes/rank1_confidence-0.42.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385077,2,0.61,1.1614227507900343,results_fda/Z1515385077_cyes/rank2_confidence-0.61.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385077,3,0.98,0.6664292538393786,results_fda/Z1515385077_cyes/rank3_confidence-0.98.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385077,4,0.99,0.8560876028054235,results_fda/Z1515385077_cyes/rank4_confidence-0.99.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385077,5,0.99,0.7961259763394025,results_fda/Z1515385077_cyes/rank5_confidence-0.99.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385077,6,1.1,0.5953197157743382,results_fda/Z1515385077_cyes/rank6_confidence-1.10.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385077,7,1.11,0.7106646462484368,results_fda/Z1515385077_cyes/rank7_confidence-1.11.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385077,8,1.38,1.128759841637855,results_fda/Z1515385077_cyes/rank8_confidence-1.38.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385077,9,1.48,1.491849019567714,results_fda/Z1515385077_cyes/rank9_confidence-1.48.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385080,10,2.25,0.8240056641587621,results_fda/Z1515385080_cyes/rank10_confidence-2.25.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385080,1,0.16,2.3234264222511647,results_fda/Z1515385080_cyes/rank1_confidence-0.16.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385080,2,0.41,1.0767089877777265,results_fda/Z1515385080_cyes/rank2_confidence-0.41.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385080,3,0.43,1.221747801044963,results_fda/Z1515385080_cyes/rank3_confidence-0.43.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385080,4,0.7,1.770795883492848,results_fda/Z1515385080_cyes/rank4_confidence-0.70.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385080,5,0.85,0.428287799873414,results_fda/Z1515385080_cyes/rank5_confidence-0.85.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385080,6,1.04,0.4609312776440203,results_fda/Z1515385080_cyes/rank6_confidence-1.04.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385080,7,1.09,0.3485978125173249,results_fda/Z1515385080_cyes/rank7_confidence-1.09.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385080,8,1.53,0.4283246906996811,results_fda/Z1515385080_cyes/rank8_confidence-1.53.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385080,9,1.64,1.1973309367000915,results_fda/Z1515385080_cyes/rank9_confidence-1.64.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385084,10,1.45,3.1295769911834297,results_fda/Z1515385084_cyes/rank10_confidence-1.45.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385084,1,0.3,3.499940184112364,results_fda/Z1515385084_cyes/rank1_confidence-0.30.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385084,2,0.58,3.499816313360025,results_fda/Z1515385084_cyes/rank2_confidence-0.58.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385084,3,0.61,3.0683227087715075,results_fda/Z1515385084_cyes/rank3_confidence-0.61.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385084,4,0.63,3.4722881653069595,results_fda/Z1515385084_cyes/rank4_confidence-0.63.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385084,5,0.69,3.1163691090645678,results_fda/Z1515385084_cyes/rank5_confidence-0.69.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385084,6,0.74,2.8142086063166927,results_fda/Z1515385084_cyes/rank6_confidence-0.74.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385084,7,0.76,3.1702190348573644,results_fda/Z1515385084_cyes/rank7_confidence-0.76.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385084,8,0.79,3.224927278295287,results_fda/Z1515385084_cyes/rank8_confidence-0.79.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385084,9,0.93,2.7992011028391155,results_fda/Z1515385084_cyes/rank9_confidence-0.93.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385085,10,0.22,1.0965089084810156,results_fda/Z1515385085_cyes/rank10_confidence0.22.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385085,1,0.47,1.2408436147062378,results_fda/Z1515385085_cyes/rank1_confidence0.47.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385085,2,0.42,1.2744909032025484,results_fda/Z1515385085_cyes/rank2_confidence0.42.sdf,1,1,1,1,1,1,1,1,1,1
Z1515385085,3,0.42,1.174440951219184,results_fda/Z1515385085_cyes/rank3_confidence0.42.sdf,1,1,1,1,1,1,1,1,1,1
